Id,SalePrice
2735,191448.677261024
2736,189930.51153565876
2737,194525.11440523458
2738,175425.64161932023
2739,188068.96148895985
2740,222511.31787913322
2741,176868.60540957536
2742,177741.745417803
2743,240348.2949757841
2744,184837.9371583729
2745,175839.225943583
2746,187272.6982462386
2747,188068.94644962117
2748,158674.8528680893
2749,180440.52813474415
2750,200228.73769510293
2751,216211.42697963116
2752,270712.49577613676
2753,190421.40210825854
2754,248143.06188815844
2755,152721.67339170567
2756,173016.8065640858
2757,174701.24569025508
2758,161646.8424624432
2759,162288.53355812674
2760,174380.4001424133
2761,196571.33842808934
2762,187977.03380889437
2763,195459.24660904604
2764,204641.76806595095
2765,206701.39825164573
2766,178812.07927197768
2767,166780.37122791147
2768,182527.676467104
2769,172189.60783688293
2770,177754.26528759423
2771,172189.60783688293
2772,172189.60783688293
2773,173279.16088243423
2774,170309.6722541709
2775,156673.73647089582
2776,170309.6722541709
2777,157671.36935605097
2778,157801.69782052306
2779,159882.1994689828
2780,159868.83090448938
2781,146481.895914408
2782,162288.53355812674
2783,144647.07547702658
2784,147708.4617066781
2785,147708.4617066781
2786,155938.48046309708
2787,166001.6598658398
2788,144748.9995017848
2789,169850.10905053673
2790,129660.09606389252
2791,144329.17810980865
2792,157307.90210929982
2793,186964.38008785743
2794,149166.46889182297
2795,149166.46889182297
2796,166665.0861583291
2797,280625.3389856832
2798,172716.01386298414
2799,163351.3344353526
2800,157734.88507673328
2801,162288.53355812674
2802,202837.01937901034
2803,238860.21604019843
2804,247689.14108111648
2805,160513.03048593277
2806,145101.59163046372
2807,146037.3911450022
2808,183480.2017265979
2809,190479.13885433605
2810,184158.64133529965
2811,177491.0848335516
2812,169606.97392356486
2813,177915.53675621728
2814,181601.90337593557
2815,204208.16097362534
2816,213653.05178821733
2817,210377.71588898601
2818,187070.48742877183
2819,151305.4091320908
2820,185411.94425655654
2821,162022.8295789856
2822,261976.14639936463
2823,204399.51171235854
2824,196283.0881557869
2825,199630.23873098902
2826,183950.60244995766
2827,185913.2654250593
2828,208353.2120235984
2829,182275.34857212563
2830,252156.06452524714
2831,167478.87120302266
2832,214641.44678735
2833,196169.45535759296
2834,207700.65332951196
2835,188385.6086813068
2836,188385.6086813068
2837,199469.81595706812
2838,218716.34295240996
2839,185079.42001395635
2840,174650.26487870264
2841,177669.05196845272
2842,195780.10719622645
2843,155529.07193532115
2844,153908.1485298342
2845,162288.53355812674
2846,178811.23057727554
2847,154014.25587074863
2848,182681.42999811686
2849,177958.143415788
2850,180936.83233172723
2851,217590.0940315257
2852,207532.71261798087
2853,207532.71261798087
2854,128737.65759417812
2855,178238.88327014956
2856,181701.33395427265
2857,176868.60540957536
2858,172827.13065574892
2859,171992.86231602367
2860,141174.59836953343
2861,205884.23346748226
2862,164275.43269612466
2863,180983.6072681155
2864,206897.70580454404
2865,124083.72983974552
2866,108603.78837075176
2867,157245.2501226583
2868,177050.74834096336
2869,169439.04073170308
2870,191739.48113710218
2871,149936.84370025952
2872,165256.35487566306
2873,193196.62458820624
2874,174621.0343032946
2875,157601.18439246056
2876,143651.95107763124
2877,164110.81908637827
2878,163296.20038632123
2879,197561.44585596496
2880,149403.76091158093
2881,217358.6526386509
2882,200806.67240640882
2883,187726.36570497366
2884,189969.79861311414
2885,196286.4453362489
2886,209387.62350044906
2887,152013.13947355511
2888,151050.60283002982
2889,167803.9000670206
2890,151150.86706373037
2891,184359.16980270075
2892,189066.58685444566
2893,157734.88507673328
2894,166700.15984095103
2895,137353.68989050956
2896,134154.41966042912
2897,226545.35741171197
2898,171533.7220410118
2899,179261.5784538952
2900,259812.0611441438
2901,313071.72378456127
2902,172688.42803929516
2903,220731.65404979105
2904,206511.6922646316
2905,311368.79384700843
2906,180712.0526620912
2907,127049.86880721619
2908,170107.47647604276
2909,185181.35155838393
2910,101917.00515795777
2911,101963.79513368469
2912,204095.3392717869
2913,102127.56004872892
2914,102104.16506086546
2915,103474.44292143967
2916,103334.0729942589
2917,310762.9649712944
2918,170292.84752954947
2919,185197.21356929856
